instance,parent,issue_type,dead_names,missing_slots,visual_tier,sibling_group,lookdev_note
/Game/EnvSandbox/Materials/Instances/Environment/FlatColors/MI_Flat_woodBarkDark,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/FlatColors/MI_Flat_woodBirch,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/FlatColors/MI_Flat_woodDark,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/FlatColors/MI_Flat_woodDark_1,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/FlatColors/MI_Flat_woodInner,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/FlatColors/MI_Flat_wood_1,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/House/MI_House_Railing,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,EmissionMap,,MID,,Dead overrides may cause unpredictable shading: EmissionMap
/Game/EnvSandbox/Materials/Instances/Environment/House/MI_House_Walltrim_Quartz,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/ImportedPacks/MI_Env_CastleKit,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,RefractionDepthBias,,MID,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/Environment/MI_Celestial_Space,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/MI_Env_Gold_Trim,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Env_Stone_Cathedral,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,ParallaxSteps,,MID,,Dead overrides may cause unpredictable shading: ParallaxSteps
/Game/EnvSandbox/Materials/Instances/Environment/MI_Env_Wood_Trim,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,RefractionDepthBias,,MID,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/Environment/MI_ExperimentalGrassCard,/Game/EnvSandbox/Materials/Masters/M_ToonFoliage.M_ToonFoliage,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/MI_ExperimentalLeafCard,/Game/EnvSandbox/Materials/Masters/M_ToonFoliage.M_ToonFoliage,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Master_Toon_Unified_Default,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Unified.M_Master_Toon_Unified,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Ornament_GoldTrim,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/MI_ProcFoliage_Autumn,/Game/EnvSandbox/Materials/Masters/M_ToonFoliage.M_ToonFoliage,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_ProcFoliage_Baroque,/Game/EnvSandbox/Materials/Masters/M_ToonFoliage.M_ToonFoliage,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_ProcFoliage_NikkiDream,/Game/EnvSandbox/Materials/Masters/M_ToonFoliage.M_ToonFoliage,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_ProcFoliage_Sakura,/Game/EnvSandbox/Materials/Masters/M_ToonFoliage.M_ToonFoliage,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_UniversalWalltrim,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,RefractionDepthBias,,MID,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_CrackedClay,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_CrystalClear,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_Default,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_DesertSand,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_HoloFabric,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_IridescentShell,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_IronDark,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_LayeredStone,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,RefractionDepthBias,,MID,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_TrimVariantBlend,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,RefractionDepthBias,,MID,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_TrimVariantBlend_Wild,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/MI_Universal_WetCobblestone,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,DEAD-OVERRIDE,RefractionDepthBias,,MID,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/Environment/Magical/MI_StarryNight_Impressionist_Swirl,/Game/EnvSandbox/Materials/Masters/M_Melodia_StarryNight_Impressionist.M_Melodia_StarryNight_Impressionist,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/Magical/MI_StarryNight_VanGogh,/Game/EnvSandbox/Materials/Candidates/Lookdev/M_Melodia_StarryNight_UDS_Candidate.M_Melodia_StarryNight_UDS_Candidate,DEAD-OVERRIDE,RefractionDepthBias,,HERO,,Dead overrides may cause unpredictable shading: RefractionDepthBias
/Game/EnvSandbox/Materials/Instances/Environment/Magical/MI_Universal_AuroraBorealis,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/Magical/MI_Universal_CelestialNebula,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/Magical/MI_Universal_Constellation,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/Magical/MI_Universal_DreamyPastel,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,HERO,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/Magical/MI_Universal_GoldLeaf,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/Magical/MI_Universal_MidnightGalaxy,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_BezierDetails,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Brick01,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Brick02,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_DefaultMaterial,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Foot,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_AtlasDecalOrnamets,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_AtlasOrnaments,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_BrickStoneCleanBlueC,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_BrickStoneCleanRedB,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_BrickStoneCleanTrimA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_BrickStoneCleanWhiteA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_BrickStoneDamagedD,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_Burlap,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_FabricSail,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_FabricTentBlueA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_PropsChariot,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_PropsShields,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_PropsStele,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_PropsTrident,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_SandStoneDamagedWhite,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_SandStonePaintedBlueA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_SandStoneWhiteBBrickDamage,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_SandStoneWhiteMBrickDamage,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_ScrollPaperTrim,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_StoneCleanTrimC,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_StoneFloorMosaicTrimA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_StoneFloorPolishedC,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_StoneGrayMossy,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_TerracottaTileB,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_WoodBrownTrimC,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_WoodPaintedBlueA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_WoodPaintedWhiteA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_KB3D_ATL_WoodPlankA,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,OK,,,MID,,Live overrides present
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_BezierDetails,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_Foot,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_Strings,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone01,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone02,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone03,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone04,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone05,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone06,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone07,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone08,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone09,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone10,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone11,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone12,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone13,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone14,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Bling_Rhinestone15,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Cathedral_Baptistery_TwelveFoldRosace,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Cathedral_BasilicaNave_BookmatchedCipollino,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Cathedral_ByzantineApse_GildedSmalti,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Cathedral_CloisterWalk_WornTravertine,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Cathedral_Cosmati_QuincunxGuilloche,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Cathedral_OpusSectile_ImperialPorphyry,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Cello,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_ClothTrim_Base4K,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_ClothTrim_Gingham,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_ClothTrim_Linen,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_ClothTrim_Plush,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Crystal,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Fabric_AquaticVelvet_CrushedFuzz,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Fabric_BaroqueFiligreeLace,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Fabric_BaroqueLace,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Fabric_CelestialWeave,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,HERO,,Missing albedo texture - will show master default (likely grey/marble)
/Game/EnvSandbox/Materials/Instances/Environment/PBR_Auto/MI_Orphan_T_Fabric_ChromaticJacquard_AcanthusBrocade,/Game/EnvSandbox/Materials/Masters/M_Master_Toon_Universal.M_Master_Toon_Universal,MARBLE-DEFAULT,,Albedo,MID,,Missing albedo texture - will show master default (likely grey/marble)
